,Name,Geometry,Address,Description,Lattitude,Longitude,Category
594,Incredibleart.Com Inc,POINT (-74.0020440530794 40.72091220652958),25 Mercer St,,-74.0020440530794,40.72091220652958,Art_Gallery
595,Indians On Columbus,POINT (-73.97464955491265 40.783734791519265),452 Columbus Ave,,-73.97464955491265,40.783734791519265,Art_Gallery
596,Infinity Fine Arts Inc,POINT (-74.00371024848562 40.749516496539414),511 W 25th St,,-74.00371024848562,40.749516496539414,Art_Gallery
597,Inner City Art Gallery Inc,POINT (-73.94456809199143 40.81352929524498),2251 Adam Clayton Powell Jr Blvd,,-73.94456809199143,40.81352929524498,Art_Gallery
598,Innovative Art Gallery Inc,POINT (-73.99954513707648 40.73816930578245),154 W 14th St,,-73.99954513707648,40.73816930578245,Art_Gallery
599,Inter Art Gallery,POINT (-74.00418890924199 40.74805554041248),225 10th Ave,,-74.00418890924199,40.74805554041248,Art_Gallery
600,International Print Center New York,POINT (-74.00429062364167 40.75004717968598),526 W 26th St,,-74.00429062364167,40.75004717968598,Art_Gallery
601,Irit Baniel Studio,POINT (-73.95735398174229 40.7164045276523),582 DRIGGS AVENUE,,-73.95735398174229,40.7164045276523,Art_Gallery
602,Ise Art Foundation,POINT (-73.99864411855633 40.723922271208345),555 Broadway,,-73.99864411855633,40.723922271208345,Art_Gallery
603,Isselbacher Gallery Inc,POINT (-73.95822258024364 40.78033056977963),64 E 86th St,,-73.95822258024364,40.78033056977963,Art_Gallery
604,J Cacciola Galleries,POINT (-74.00583688216618 40.752060917406105),617 W 27th St,,-74.00583688216618,40.752060917406105,Art_Gallery
605,J M Art Gallery,POINT (-73.98154615389973 40.765825510593395),1760 Broadway,,-73.98154615389973,40.765825510593395,Art_Gallery
606,Jadite Galleries,POINT (-73.9896747288487 40.76396460949374),413 W 50th St,,-73.9896747288487,40.76396460949374,Art_Gallery
607,Jain Marunouchi Gallery,POINT (-73.97565215202877 40.763430134805255),24 W 57th St,,-73.97565215202877,40.763430134805255,Art_Gallery
608,James Cohan Gallery,POINT (-74.00409870159304 40.75039640107759),533 W 26th St,,-74.00409870159304,40.75039640107759,Art_Gallery
609,James Graham & Sons Gallery,POINT (-73.96267506646566 40.77588115815901),1014 Madison Ave,,-73.96267506646566,40.77588115815901,Art_Gallery
610,Jane St Lifer Fine Art Inc,POINT (-73.98862441738362 40.77701410325828),140 Riverside Blvd,,-73.98862441738362,40.77701410325828,Art_Gallery
611,Janoray Charles Llc,POINT (-73.96416053612774 40.7748444073569),11 E 76th St,,-73.96416053612774,40.7748444073569,Art_Gallery
612,Japanese Art Dealers Assoc of Ny,POINT (-73.96394358993504 40.77479192411187),17 East 76th Street,,-73.96394358993504,40.77479192411187,Art_Gallery
613,Jbpa Llc,POINT (-73.9967778291044 40.73683275799809),65 W 13th St,,-73.9967778291044,40.73683275799809,Art_Gallery
614,Jeff Lewis Studio,POINT (-74.00896057406709 40.72321297846333),9 Desbrosses Street,,-74.00896057406709,40.72321297846333,Art_Gallery
615,Jeffrey Coploff Fine Art Ltd,POINT (-74.00382218748146 40.749854628383076),508 W 26th St,,-74.00382218748146,40.749854628383076,Art_Gallery
616,Jimmy's Art Gallery,POINT (-73.98122671271219 40.77815490400495),166 W 72nd St,,-73.98122671271219,40.77815490400495,Art_Gallery
617,Joan Peck Limited Art Gallery,POINT (-73.97885634594451 40.77350103659161),1 W 67th St,,-73.97885634594451,40.77350103659161,Art_Gallery
618,Joan Whalen Fine Art,POINT (-73.97556493500292 40.763387047022924),24 W. 57th St.,,-73.97556493500292,40.763387047022924,Art_Gallery
619,John Elder Gallery,POINT (-74.00677134356313 40.74664084459763),529 W 20th St,,-74.00677134356313,40.74664084459763,Art_Gallery
620,John McEnroe Gallery,POINT (-74.00213615731462 40.72208698618874),41 Greene St.,,-74.00213615731462,40.72208698618874,Art_Gallery
621,John Stevenson Gallery,POINT (-74.0000774177737 40.745726964723296),338 W 23rd St,,-74.0000774177737,40.745726964723296,Art_Gallery
622,Jonathan Shorr Gallery,POINT (-73.99657105382644 40.72411874896452),109 Crosby St,,-73.99657105382644,40.72411874896452,Art_Gallery
623,Judaica Illuminations,POINT (-73.96395886372667 40.61677557755918),1664 Coney Island Ave,,-73.96395886372667,40.61677557755918,Art_Gallery
624,Julie Artisans Gallery,POINT (-73.96866769882247 40.76778190375854),762 Madison Ave,,-73.96866769882247,40.76778190375854,Art_Gallery
625,Julie Saul Gallery,POINT (-74.00619865854952 40.747897917029235),535 W 22nd St,,-74.00619865854952,40.747897917029235,Art_Gallery
626,JUNE BATEMAN FINE  GALLERY,POINT (-73.98937070413018 40.74367565231837),1133 BROADWAY,,-73.98937070413018,40.74367565231837,Art_Gallery
627,K S Art,POINT (-74.00518747584822 40.71764123916027),73 Leonard St,,-74.00518747584822,40.71764123916027,Art_Gallery
628,Kahan Fine Art Galleries Ltd,POINT (-73.95504392869945 40.76682971486002),422 E 72nd St,,-73.95504392869945,40.76682971486002,Art_Gallery
629,Kaller-Kimche R Inc,POINT (-73.96473207114876 40.77345637212837),23 E 74th St,,-73.96473207114876,40.77345637212837,Art_Gallery
630,Kang Byung,POINT (-73.96128970630069 40.77867171291437),9 E 82nd St,,-73.96128970630069,40.77867171291437,Art_Gallery
631,Kapoor Galleries Inc,POINT (-73.96257906971837 40.77523960172669),40 E 78th St,,-73.96257906971837,40.77523960172669,Art_Gallery
632,Kashya Hildebrand,POINT (-74.00443296960334 40.749689464502005),531 W 25th St,,-74.00443296960334,40.749689464502005,Art_Gallery
633,Katherine Blackburne Studios,POINT (-74.0092436136626 40.72325270997295),9 Desbrosses Street,,-74.0092436136626,40.72325270997295,Art_Gallery
634,Kathryn Markel Fine Arts Inc,POINT (-74.00693865733352 40.74671946685839),529 W 20th St,,-74.00693865733352,40.74671946685839,Art_Gallery
635,Katz Steven,POINT (-73.98920391142987 40.73552235994015),32 Union Sq,,-73.98920391142987,40.73552235994015,Art_Gallery
636,Keats R Stuart,POINT (-73.97949841195816 40.747763911829956),120 E 36th St,,-73.97949841195816,40.747763911829956,Art_Gallery
637,Keith Copley Gallery,POINT (-74.00074259197737 40.75569251417376),545 W 34th St,,-74.00074259197737,40.75569251417376,Art_Gallery
638,Keith de Lellis Gallery,POINT (-73.96155651636568 40.77664162052785),1045 MADISON AVENUE,,-73.96155651636568,40.77664162052785,Art_Gallery
639,Kelly June Gallery,POINT (-73.99753864716389 40.72507391316515),591 Broadway,,-73.99753864716389,40.72507391316515,Art_Gallery
640,Kem Art Studio,POINT (-73.99409339068872 40.73593099214826),80 5TH AVE RM 1506,,-73.99409339068872,40.73593099214826,Art_Gallery
641,Kempner Jim Fine Art,POINT (-74.00425506803612 40.74796362962052),501 W 23rd St,,-74.00425506803612,40.74796362962052,Art_Gallery
642,Kenkeleba Gallery,POINT (-73.98286541179743 40.72203676941313),214 E 2nd St,,-73.98286541179743,40.72203676941313,Art_Gallery
643,Kent Gallery,POINT (-74.00473857598294 40.749869918239376),541 West 25th Street,,-74.00473857598294,40.749869918239376,Art_Gallery
644,Kentler International Drawing Space,POINT (-74.0129928623173 40.67694141344959),353 Van Brunt Street,,-74.0129928623173,40.67694141344959,Art_Gallery
645,Keogh & Riehlman Fine Art,POINT (-73.96541795682192 40.77253250636124),24 E 73rd St,,-73.96541795682192,40.77253250636124,Art_Gallery
646,Keya Gallery,POINT (-74.01076961289816 40.70762944901861),14 Wall Street,,-74.01076961289816,40.70762944901861,Art_Gallery
647,Kim Foster Gallery,POINT (-74.00686532600677 40.746549340378905),529 W 20th St,,-74.00686532600677,40.746549340378905,Art_Gallery
648,Kind Phylis Gallery,POINT (-73.9958687612381 40.74652398746522),236 West 26th Street,,-73.9958687612381,40.74652398746522,Art_Gallery
649,King David Art Gallery,POINT (-73.99400408130022 40.743159854946946),128 West 23rd Street,,-73.99400408130022,40.743159854946946,Art_Gallery
650,"Kinz, Tillou + Feigen",POINT (-74.00701008243772 40.746639401211105),529 West 20th Street,,-74.00701008243772,40.746639401211105,Art_Gallery
651,Klagsbrun Nicole Gallery,POINT (-74.00433592507247 40.74997309876673),526 W 26th St,,-74.00433592507247,40.74997309876673,Art_Gallery
652,Klotz Sirmon Gallery,POINT (-74.00395717447677 40.74962416092564),511 W 25th St,,-74.00395717447677,40.74962416092564,Art_Gallery
653,Kokon Inc,POINT (-73.96748220301508 40.76744319208954),58 E 66th St,,-73.96748220301508,40.76744319208954,Art_Gallery
654,Kraus Carole Ltd,POINT (-73.99350190270265 40.75525430231709),330 W 38th St,,-73.99350190270265,40.75525430231709,Art_Gallery
655,Kraushaar Galleries,POINT (-73.9611544113061 40.77564019343842),74 E 79th St,,-73.9611544113061,40.77564019343842,Art_Gallery
656,Kravets Wehby,POINT (-74.00604109296434 40.747108529879654),521 W 21st St,,-74.00604109296434,40.747108529879654,Art_Gallery
657,Kravets Wehby Gallery,POINT (-74.00627467608743 40.74707248993365),521 W 21st St,,-74.00627467608743,40.74707248993365,Art_Gallery
658,Krienke Kendra,POINT (-73.97094198879634 40.78367572050502),230 Central Park W,,-73.97094198879634,40.78367572050502,Art_Gallery
659,L A Cotton,POINT (-73.97082633217697 40.763904879908004),645 Madison Ave,,-73.97082633217697,40.763904879908004,Art_Gallery
660,La Belle Epoque Vintage Posters Inc,POINT (-73.97835368272915 40.778385112403946),280 Columbus Ave,,-73.97835368272915,40.778385112403946,Art_Gallery
661,Lally J J & Co,POINT (-73.9719328106951 40.762474585758326),41 E 57th St,,-73.9719328106951,40.762474585758326,Art_Gallery
662,Lamontage,POINT (-74.00587275253571 40.74995614887753),210 11th Ave,,-74.00587275253571,40.74995614887753,Art_Gallery
663,Landy Fine Art,POINT (-73.98517983706303 40.71492376014234),264 E Broadway,,-73.98517983706303,40.71492376014234,Art_Gallery
664,Langotsky Gamba,POINT (-74.00861745382724 40.72708180065917),537 Greenwich St,,-74.00861745382724,40.72708180065917,Art_Gallery
665,Lehman College - Art Gallery,POINT (-73.89291005670557 40.87458975046948),250 Bedford Park Blvd West,,-73.89291005670557,40.87458975046948,Art_Gallery
666,Lehmann Maupin,POINT (-74.00481381980848 40.75019804508463),540 W 26th St,,-74.00481381980848,40.75019804508463,Art_Gallery
667,Lelong Galerie,POINT (-74.00419547934735 40.750043737854995),526 W 26th St,,-74.00419547934735,40.750043737854995,Art_Gallery
668,Lemmons Durham Contemporary Art,POINT (-74.00593617330293 40.74986483882258),210 11th Ave,,-74.00593617330293,40.74986483882258,Art_Gallery
669,Lennon Weinberg Inc,POINT (-74.00412150736602 40.74911048760112),514 W 25th St,,-74.00412150736602,40.74911048760112,Art_Gallery
670,Leo Castelli Gallery,POINT (-73.96371064617742 40.77501230396186),18 E 77th St,,-73.96371064617742,40.77501230396186,Art_Gallery
671,Leo Kaplan Modern Ltd,POINT (-73.97007751754849 40.761091378887265),114 E 57th St,,-73.97007751754849,40.761091378887265,Art_Gallery
672,Leo Koenig Inc,POINT (-74.00588391810967 40.74887766804935),545 West 23rd Street,,-74.00588391810967,40.74887766804935,Art_Gallery
673,Leon Tovar Gallery,POINT (-73.96652981846641 40.77112198760146),16 E 71st St,,-73.96652981846641,40.77112198760146,Art_Gallery
674,Leslie-Lohman Gay Art Foundation,POINT (-74.00027430190332 40.725657281716074),131 Prince St,,-74.00027430190332,40.725657281716074,Art_Gallery
675,Levin Betty,POINT (-73.97198517368206 40.762403359601485),41 E 57th St,,-73.97198517368206,40.762403359601485,Art_Gallery
676,Levine Elizabeth & Assocs,POINT (-73.97752233831233 40.78986636444299),565 W End Ave,,-73.97752233831233,40.78986636444299,Art_Gallery
677,Lewitt Fine Art Gallery,POINT (-73.96271300500342 40.77635842960548),16 E 79th St,,-73.96271300500342,40.77635842960548,Art_Gallery
678,Lexington Art & Frame Co,POINT (-73.96626234371489 40.765174089329214),832 Lexington Ave,,-73.96626234371489,40.765174089329214,Art_Gallery
679,Limner Gallery,POINT (-73.98905873668865 40.74758821864417),870 Avenue of the Americas,,-73.98905873668865,40.74758821864417,Art_Gallery
680,Decor Art Gallery,POINT (-73.97664409804126 40.747225030421035),551 3rd Ave,,-73.97664409804126,40.747225030421035,Art_Gallery
681,Decor Art Gallery Inc,POINT (-73.98154385842008 40.7404255519148),353 3rd Ave,,-73.98154385842008,40.7404255519148,Art_Gallery
682,Decor Art Gallery Inc,POINT (-73.99753554633254 40.741996280274655),158 7th Ave,,-73.99753554633254,40.741996280274655,Art_Gallery
683,Decor Art Gallery VII+,POINT (-73.98527373184241 40.736362036938104),222 3rd Ave,,-73.98527373184241,40.736362036938104,Art_Gallery
684,Deitch Projects,POINT (-74.00256827194076 40.722033638383714),76 Grand St,,-74.00256827194076,40.722033638383714,Art_Gallery
685,Demirjian Torkom,POINT (-73.96384991439417 40.774240737523726),970 Madison Ave,,-73.96384991439417,40.774240737523726,Art_Gallery
686,Demu Gallery,POINT (-73.97407489974366 40.68639582033313),761 Fulton St,,-73.97407489974366,40.68639582033313,Art_Gallery
687,Denise Bibro Fine Art,POINT (-74.00695182116277 40.74677236451142),529 W 20th Street,,-74.00695182116277,40.74677236451142,Art_Gallery
688,Dennis De Lorenzo Gallery,POINT (-73.97027929107071 40.76581473623051),21 E 62nd St,,-73.97027929107071,40.76581473623051,Art_Gallery
689,Derek Eller Gallery,POINT (-73.98825306635624 40.744507143708255),15 W 27th St,,-73.98825306635624,40.744507143708255,Art_Gallery
690,Dickinson Roundell Inc,POINT (-73.96854540922763 40.768254397122384),19 E 66th St,,-73.96854540922763,40.768254397122384,Art_Gallery
691,Dollhaus,POINT (-73.96730076177079 40.710841276579444),37 Broadway,,-73.96730076177079,40.710841276579444,Art_Gallery
692,Donson Theodore B Ltd,POINT (-73.9757360256425 40.76332075744324),24 W 57th St,,-73.9757360256425,40.76332075744324,Art_Gallery
693,Dorfman Projects,POINT (-74.00682774650868 40.74671947348653),529 W 20th St,,-74.00682774650868,40.74671947348653,Art_Gallery
694,Dorsky Carol,POINT (-73.96492290063352 40.773036926571606),20 E 74th St,,-73.96492290063352,40.773036926571606,Art_Gallery
695,Doug Meyer Fine Art,POINT (-73.9369317584929 40.612782716099275),1775 E 34th St,,-73.9369317584929,40.612782716099275,Art_Gallery
696,Downtown Arts Festival,POINT (-74.00737810561168 40.709813332338854),114 Fulton St,,-74.00737810561168,40.709813332338854,Art_Gallery
697,Downtown Music Gallery,POINT (-73.9959259244248 40.71165385266468),13 Monroe Street,,-73.9959259244248,40.71165385266468,Art_Gallery
698,Dranoff Fine Art,POINT (-73.99738556245964 40.7249965758697),591 Broadway,,-73.99738556245964,40.7249965758697,Art_Gallery
699,Dresden Art Galries,POINT (-73.99099244323159 40.74975505881183),401 7 Avenue,,-73.99099244323159,40.74975505881183,Art_Gallery
700,DUMBO Arts Center,POINT (-73.98981274885115 40.703473199556065),30 Washington St,,-73.98981274885115,40.703473199556065,Art_Gallery
701,Duncan Ligoa,POINT (-73.96590830710969 40.771698552474625),22 E 72nd St,,-73.96590830710969,40.771698552474625,Art_Gallery
702,E Art Group,POINT (-73.99390782077703 40.7488345265814),224 W 30th St,,-73.99390782077703,40.7488345265814,Art_Gallery
703,Eastern Arts Inc,POINT (-74.00670810578254 40.737994892829946),68 Jane St,,-74.00670810578254,40.737994892829946,Art_Gallery
704,Edward Thorp Gallery,POINT (-74.00608114867032 40.749810564067324),210 11th Ave,,-74.00608114867032,40.749810564067324,Art_Gallery
705,Edwynn Houk Gallery,POINT (-73.97334238756805 40.763410831787006),745 5th Ave,,-73.97334238756805,40.763410831787006,Art_Gallery
706,Eileen Walters Gallery,POINT (-73.98109484651968 40.78498334596437),411 West End Ave,,-73.98109484651968,40.78498334596437,Art_Gallery
707,Elga Wimmer,POINT (-74.00432687269794 40.750102307304815),526 W 26th St,,-74.00432687269794,40.750102307304815,Art_Gallery
708,Elizabeth Dee Gallery,POINT (-74.00753313138655 40.74688520103006),545 West 20th Street,,-74.00753313138655,40.74688520103006,Art_Gallery
709,Elizabeth Harris Gallery,POINT (-74.00677133731472 40.746579368826644),529 W 20th St,,-74.00677133731472,40.746579368826644,Art_Gallery
710,Elizabeth Mayer Fine Art,POINT (-73.96383795015514 40.77222814835738),55 E 73rd St,,-73.96383795015514,40.77222814835738,Art_Gallery
711,Elizabeth Moore Fine Art,POINT (-73.96285621447495 40.769109520940894),963 Lexington Ave,,-73.96285621447495,40.769109520940894,Art_Gallery
712,Elizabeth Wang Gallery,POINT (-73.97162702667644 40.76559751156042),800 5th Ave,,-73.97162702667644,40.76559751156042,Art_Gallery
713,Elkon Gallery Inc,POINT (-73.96186682368997 40.77772379888382),18 E 81st St,,-73.96186682368997,40.77772379888382,Art_Gallery
714,Elliot Stevens Ltd,POINT (-73.97334596698829 40.756502600838544),301 Park Ave,,-73.97334596698829,40.756502600838544,Art_Gallery
715,Emily Harvey Gallery,POINT (-73.99900174787658 40.7235058370544),537 Broadway,,-73.99900174787658,40.7235058370544,Art_Gallery
716,Environment Home Furnshngs Inc,POINT (-73.96555408435164 40.76208202722147),205 E 60th St,,-73.96555408435164,40.76208202722147,Art_Gallery
717,Equatorial America Inc,POINT (-73.96424711841593 40.755759496755),411 E 53rd St,,-73.96424711841593,40.755759496755,Art_Gallery
718,Equitable Appraisal Co Inc,POINT (-73.96428935997606 40.77397695337737),19 E 75th St,,-73.96428935997606,40.77397695337737,Art_Gallery
719,Equity Art Brokers,POINT (-73.9661194048795 40.7552841788991),340 E 52nd St,,-73.9661194048795,40.7552841788991,Art_Gallery
720,Equity Art Brokers,POINT (-73.99114640729313 40.7436771577712),40 W 25th St,,-73.99114640729313,40.7436771577712,Art_Gallery
721,Erotics Gallery,POINT (-73.99057186267646 40.73707045732857),41 Union Sq W,,-73.99057186267646,40.73707045732857,Art_Gallery
722,Esso Gallery,POINT (-74.00381836652981 40.750249694883195),531 W 26th St,,-74.00381836652981,40.750249694883195,Art_Gallery
723,Exhibit A,POINT (-73.99769214859654 40.72505669230653),160 Mercer St,,-73.99769214859654,40.72505669230653,Art_Gallery
