,Names,Geometry,Address,Lattitude,Longitude,Category,Details
588,Horan Vivian Fine Art,POINT (-73.9670738408604 40.768537070095064),35 E 67th St,-73.9670738408604,40.7685370700951,Art_Gallery,Learn more at :http://www.vivianhoran.com/
589,Horus Art Enterprises,POINT (-73.96351076201721 40.764803819817715),200 E 65th St,-73.9635107620172,40.7648038198177,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/horus_art_enterprises.355/whats_nearby.aspx
590,Howard Greenberg Gallery,POINT (-73.97186782969052 40.76244504777328),41 E 57th St,-73.9718678296905,40.7624450477733,Art_Gallery,Learn more at :http://www.howardgreenberg.com/
591,Howard Nowes Ancient Art,POINT (-73.98814826963647 40.74691119903928),1220 Broadway,-73.9881482696365,40.7469111990393,Art_Gallery,Learn more at :http://www.howardnowes.com/
592,Howard Scott Gallery,POINT (-73.95345448354107 40.77461119589775),303 East 81st Street,-73.9534544835411,40.7746111958977,Art_Gallery,Learn more at :http://www.howardscottgallery.com/
593,Hubert Gallery,POINT (-73.96187638479367 40.776947514032074),1046 Madison Ave,-73.9618763847937,40.7769475140321,Art_Gallery,Learn more at :http://www.hubertgallery.com/
594,Hubert Gallery North,POINT (-73.96193403425211 40.776872063779045),1046 Madison Ave,-73.9619340342521,40.776872063779,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/hubert_gallery_north.674/editorial_review.aspx
595,Hut Gallery the,POINT (-73.98698065821226 40.688071767104695),84 Hoyt St,-73.9869806582123,40.6880717671047,Art_Gallery,Learn more at :http://home.vicnet.net.au/~thehut/
596,Hutton Leonard Galleries,POINT (-73.97191597124912 40.76237510383545),41 E 57th St,-73.9719159712491,40.7623751038355,Art_Gallery,Learn more at :http://www.leonardhuttongalleries.com/
597,Hutton Leonard Galleries Facs,POINT (-73.97196242180334 40.76231286147938),41 E 57th St,-73.9719624218033,40.7623128614794,Art_Gallery,Learn more at :http://www.leonardhuttongalleries.com/
598,Hw Gerst,POINT (-73.96458035810642 40.77531717502446),955 5th Ave,-73.9645803581064,40.7753171750245,Art_Gallery,Learn more at :http://www.localartdealers.com/New-York/Hw-Gerst-12176.html
599,I & L Image Corp,POINT (-74.00694991806704 40.74654218708572),529 W 20th St,-74.006949918067,40.7465421870857,Art_Gallery,Learn more at :http://local.botw.org/New_York/New_York/I_and_L_Image_Corp/6719000.html
600,I C Editions,POINT (-74.00516169402023 40.748773512319616),522 West 24 Street,-74.0051616940202,40.7487735123196,Art_Gallery,Learn more at :http://www.iceditions.com/
601,I Perry,POINT (-74.00978326525507 40.72561866772278),481 Washington St,-74.0097832652551,40.7256186677228,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/i_perry.969/editorial_review.aspx
602,Illustration House Inc,POINT (-73.99252245382793 40.74424858093448),110 W 25th St,-73.9925224538279,40.7442485809345,Art_Gallery,Learn more at :http://www.illustration-house.com/
603,Images Corporate Art Services,POINT (-73.96308722144697 40.75708480426336),400 E 56th St,-73.963087221447,40.7570848042634,Art_Gallery,Learn more at :http://newyorkny.zemantics.com/business/images-corporate-art-services
604,Incredibleart.Com Inc,POINT (-74.0020440530794 40.72091220652958),25 Mercer St,-74.0020440530794,40.7209122065296,Art_Gallery,Learn more at :http://www.upspring.com/incredibleartcom-inc-new-york-ny.html
605,Indians On Columbus,POINT (-73.97464955491265 40.783734791519265),452 Columbus Ave,-73.9746495549126,40.7837347915193,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/indians_on_columbus.947/map_location.aspx
606,Infinity Fine Arts Inc,POINT (-74.00371024848562 40.749516496539414),511 W 25th St,-74.0037102484856,40.7495164965394,Art_Gallery,Learn more at :http://www.speendex.com/New-York/New-York-City/Shopping/Arts/Infinity-Fine-Arts-Inc-l496199.html
607,Inner City Art Gallery Inc,POINT (-73.94456809199143 40.81352929524498),2251 Adam Clayton Powell Jr Blvd,-73.9445680919914,40.813529295245,Art_Gallery,Learn more at :http://outside.in/harlem-manhattan-ny/inner-city-art-gallery-inc
608,Innovative Art Gallery Inc,POINT (-73.99954513707648 40.73816930578245),154 W 14th St,-73.9995451370765,40.7381693057824,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/innovative_art_gallery_inc.804/editorial_review.aspx
609,Inter Art Gallery,POINT (-74.00418890924199 40.74805554041248),225 10th Ave,-74.004188909242,40.7480555404125,Art_Gallery,Learn more at :http://www.interartny.com/
610,International Print Center New York,POINT (-74.00429062364167 40.75004717968598),526 W 26th St,-74.0042906236417,40.750047179686,Art_Gallery,Learn more at :http://www.ipcny.org/
611,Irit Baniel Studio,POINT (-73.95735398174229 40.7164045276523),582 DRIGGS AVENUE,-73.9573539817423,40.7164045276523,Art_Gallery,Learn more at :http://iritbaniel.com/index.php
612,Ise Art Foundation,POINT (-73.99864411855633 40.723922271208345),555 Broadway,-73.9986441185563,40.7239222712083,Art_Gallery,Learn more at :http://iseny.org/usr_helio1/index.php
613,Isselbacher Gallery Inc,POINT (-73.95822258024364 40.78033056977963),64 E 86th St,-73.9582225802436,40.7803305697796,Art_Gallery,Learn more at :http://www.isselbacherart.com/
614,J Cacciola Galleries,POINT (-74.00583688216618 40.752060917406105),617 W 27th St,-74.0058368821662,40.7520609174061,Art_Gallery,Learn more at :http://www.jcacciolagallery.com/
615,J M Art Gallery,POINT (-73.98154615389973 40.765825510593395),1760 Broadway,-73.9815461538997,40.7658255105934,Art_Gallery,Learn more at :http://www.artincontext.org
616,Jadite Galleries,POINT (-73.9896747288487 40.76396460949374),413 W 50th St,-73.9896747288487,40.7639646094937,Art_Gallery,Learn more at :http://jadite.com/
617,Jain Marunouchi Gallery,POINT (-73.97565215202877 40.763430134805255),24 W 57th St,-73.9756521520288,40.7634301348053,Art_Gallery,Learn more at :http://www.artin2000.com/
618,James Cohan Gallery,POINT (-74.00409870159304 40.75039640107759),533 W 26th St,-74.004098701593,40.7503964010776,Art_Gallery,Learn more at :http://www.jamescohan.com/
619,James Graham & Sons Gallery,POINT (-73.96267506646566 40.77588115815901),1014 Madison Ave,-73.9626750664657,40.775881158159,Art_Gallery,Learn more at :http://www.jamesgrahamandsons.com/
620,Jane St Lifer Fine Art Inc,POINT (-73.98862441738362 40.77701410325828),140 Riverside Blvd,-73.9886244173836,40.7770141032583,Art_Gallery,Learn more at :http://www.linkedin.com/in/stliferart
621,Janoray Charles Llc,POINT (-73.96416053612774 40.7748444073569),11 E 76th St,-73.9641605361277,40.7748444073569,Art_Gallery,Learn more at :http://www.manta.com/coms2/dnbcompany_c3pst0
622,Japanese Art Dealers Assoc of Ny,POINT (-73.96394358993504 40.77479192411187),17 East 76th Street,-73.963943589935,40.7747919241119,Art_Gallery,Learn more at :http://www.jada-ny.org/contact.html
623,Jbpa Llc,POINT (-73.9967778291044 40.73683275799809),65 W 13th St,-73.9967778291044,40.7368327579981,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/jbpa_llc.789/whats_nearby.aspx
624,Jeff Lewis Studio,POINT (-74.00896057406709 40.72321297846333),9 Desbrosses Street,-74.0089605740671,40.7232129784633,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/jeff_lewis_studio.684566/editorial_review.aspx
625,Jeffrey Coploff Fine Art Ltd,POINT (-74.00382218748146 40.749854628383076),508 W 26th St,-74.0038221874815,40.7498546283831,Art_Gallery,Learn more at :http://www.artincontext.org
626,Jimmy's Art Gallery,POINT (-73.98122671271219 40.77815490400495),166 W 72nd St,-73.9812267127122,40.7781549040049,Art_Gallery,Learn more at :http://www.speendex.com/New-York/New-York-City/Home-Garden/General/Jimmy-s-Art-Gallery-l461896.html
627,Joan Peck Limited Art Gallery,POINT (-73.97885634594451 40.77350103659161),1 W 67th St,-73.9788563459445,40.7735010365916,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/joan_peck_limited_art_gallery.811/whats_nearby.aspx
628,Joan Whalen Fine Art,POINT (-73.97556493500292 40.763387047022924),24 W. 57th St.,-73.9755649350029,40.7633870470229,Art_Gallery,Learn more at :http://www.artnet.com/jwhalen.html
629,John Elder Gallery,POINT (-74.00677134356313 40.74664084459763),529 W 20th St,-74.0067713435631,40.7466408445976,Art_Gallery,Learn more at :http://www.artinfo.com/galleryguide/12415/910/john-elder-gallery-new-york/visit/
630,John McEnroe Gallery,POINT (-74.00213615731462 40.72208698618874),41 Greene St.,-74.0021361573146,40.7220869861887,Art_Gallery,Learn more at :http://www.tripadvisor.com/Attraction_Review-g60763-d548700-Reviews-John_McEnroe_Gallery-New_York_City_New_York.html
631,John Stevenson Gallery,POINT (-74.0000774177737 40.745726964723296),338 W 23rd St,-74.0000774177737,40.7457269647233,Art_Gallery,Learn more at :http://www.johnstevenson-gallery.com/
632,Jonathan Shorr Gallery,POINT (-73.99657105382644 40.72411874896452),109 Crosby St,-73.9965710538264,40.7241187489645,Art_Gallery,Learn more at :http://www.jonathanshorrgallery.com/
633,Judaica Illuminations,POINT (-73.96395886372667 40.61677557755918),1664 Coney Island Ave,-73.9639588637267,40.6167755775592,Art_Gallery,Learn more at :http://www.judaicailluminations.com/
634,Julie Artisans Gallery,POINT (-73.96866769882247 40.76778190375854),762 Madison Ave,-73.9686676988225,40.7677819037585,Art_Gallery,Learn more at :http://www.julieartisans.com/
635,Julie Saul Gallery,POINT (-74.00619865854952 40.747897917029235),535 W 22nd St,-74.0061986585495,40.7478979170292,Art_Gallery,Learn more at :http://www.saulgallery.com/
636,JUNE BATEMAN FINE  GALLERY,POINT (-73.98937070413018 40.74367565231837),1133 BROADWAY,-73.9893707041302,40.7436756523184,Art_Gallery,Learn more at :http://www.junebateman.com/
637,K S Art,POINT (-74.00518747584822 40.71764123916027),73 Leonard St,-74.0051874758482,40.7176412391603,Art_Gallery,Learn more at :http://www.ksartonline.com/gallery.html
638,Kahan Fine Art Galleries Ltd,POINT (-73.95504392869945 40.76682971486002),422 E 72nd St,-73.9550439286995,40.76682971486,Art_Gallery,Learn more at :http://local.yahoo.com/info-11111359-kahan-fine-art-galleries-limited-new-york?csz=Bloomfield%2C+NJ+07003
639,Kaller-Kimche R Inc,POINT (-73.96473207114876 40.77345637212837),23 E 74th St,-73.9647320711488,40.7734563721284,Art_Gallery,Learn more at :http://www.artantiquedealersleague.org/dealerdetails.asp?dealerID=49
640,Kang Byung,POINT (-73.96128970630069 40.77867171291437),9 E 82nd St,-73.9612897063007,40.7786717129144,Art_Gallery,Learn more at :http://www.kangcollection.com/
641,Kapoor Galleries Inc,POINT (-73.96257906971837 40.77523960172669),40 E 78th St,-73.9625790697184,40.7752396017267,Art_Gallery,Learn more at :http://www.kapoorgalleries.com/
642,Kashya Hildebrand,POINT (-74.00443296960334 40.749689464502005),531 W 25th St,-74.0044329696033,40.749689464502,Art_Gallery,Learn more at :http://www.kashyahildebrand.org/
643,Katherine Blackburne Studios,POINT (-74.0092436136626 40.72325270997295),9 Desbrosses Street,-74.0092436136626,40.7232527099729,Art_Gallery,Learn more at :http://katherineblackburne.com/
644,Kathryn Markel Fine Arts Inc,POINT (-74.00693865733352 40.74671946685839),529 W 20th St,-74.0069386573335,40.7467194668584,Art_Gallery,Learn more at :http://www.markelfinearts.com/
645,Tenement Museum,POINT (-73.98967904824913 40.718687698398995),108 Orchard Street,-73.9896790482491,40.718687698399,Museum,Learn more at :http://www.tenement.org/
646,Katz Steven,POINT (-73.98920391142987 40.73552235994015),32 Union Sq,-73.9892039114299,40.7355223599401,Art_Gallery,Learn more at :http://www.ziphip.com/katz+steven.9.51373377p.home.html
647,Keats R Stuart,POINT (-73.97949841195816 40.747763911829956),120 E 36th St,-73.9794984119582,40.74776391183,Art_Gallery,Learn more at :http://www.yelp.com/biz/keats-r-stuart-fine-arts-new-york
648,Keith Copley Gallery,POINT (-74.00074259197737 40.75569251417376),545 W 34th St,-74.0007425919774,40.7556925141738,Art_Gallery,Learn more at :http://m.nyc.com/arts__attractions/keith_copley_gallery.1657/map_location.aspx
649,Keith de Lellis Gallery,POINT (-73.96155651636568 40.77664162052785),1045 MADISON AVENUE,-73.9615565163657,40.7766416205278,Art_Gallery,Learn more at :http://www.keithdelellisgallery.com/
650,Kelly June Gallery,POINT (-73.99753864716389 40.72507391316515),591 Broadway,-73.9975386471639,40.7250739131651,Art_Gallery,Learn more at :http://www.junekellygallery.com/
651,Kem Art Studio,POINT (-73.99409339068872 40.73593099214826),80 5TH AVE RM 1506,-73.9940933906887,40.7359309921483,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/kem_art_studio.574/editorial_review.aspx
652,Kempner Jim Fine Art,POINT (-74.00425506803612 40.74796362962052),501 W 23rd St,-74.0042550680361,40.7479636296205,Art_Gallery,Learn more at :http://www.artnet.com/jkfa.html
653,Kenkeleba Gallery,POINT (-73.98286541179743 40.72203676941313),214 E 2nd St,-73.9828654117974,40.7220367694131,Art_Gallery,Learn more at :http://www.merchantcircle.com/business/Kenkeleba.Gallery.212-674-3939
654,Kent Gallery,POINT (-74.00473857598294 40.749869918239376),541 West 25th Street,-74.0047385759829,40.7498699182394,Art_Gallery,Learn more at :http://www.kentgallery.com/
655,Kentler International Drawing Space,POINT (-74.0129928623173 40.67694141344959),353 Van Brunt Street,-74.0129928623173,40.6769414134496,Art_Gallery,Learn more at :http://www.kentlergallery.org/
656,Keogh & Riehlman Fine Art,POINT (-73.96541795682192 40.77253250636124),24 E 73rd St,-73.9654179568219,40.7725325063612,Art_Gallery,Learn more at :http://www.nycpaintings.com/about/about.shtm
657,Keya Gallery,POINT (-74.01076961289816 40.70762944901861),14 Wall Street,-74.0107696128982,40.7076294490186,Art_Gallery,Learn more at :http://www.keyagallery.com/
658,Kim Foster Gallery,POINT (-74.00686532600677 40.746549340378905),529 W 20th St,-74.0068653260068,40.7465493403789,Art_Gallery,Learn more at :http://www.kimfostergallery.com/
659,Kind Phylis Gallery,POINT (-73.9958687612381 40.74652398746522),236 West 26th Street,-73.9958687612381,40.7465239874652,Art_Gallery,Learn more at :http://www.artslant.com/ny/venues/show/713-phyllis-kind-gallery
660,King David Art Gallery,POINT (-73.99400408130022 40.743159854946946),128 West 23rd Street,-73.9940040813002,40.743159854947,Art_Gallery,Learn more at :http://www.kingdavidgallery.com/
661,"Kinz, Tillou + Feigen",POINT (-74.00701008243772 40.746639401211105),529 West 20th Street,-74.0070100824377,40.7466394012111,Art_Gallery,Learn more at :http://www.yelp.com/biz/kinz-tillou-feigen-gallery-new-york
662,Klagsbrun Nicole Gallery,POINT (-74.00433592507247 40.74997309876673),526 W 26th St,-74.0043359250725,40.7499730987667,Art_Gallery,Learn more at :http://nicoleklagsbrun.com/
663,Klotz Sirmon Gallery,POINT (-74.00395717447677 40.74962416092564),511 W 25th St,-74.0039571744768,40.7496241609256,Art_Gallery,Learn more at :http://www.photocollect.com/
664,Kokon Inc,POINT (-73.96748220301508 40.76744319208954),58 E 66th St,-73.9674822030151,40.7674431920895,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/kokon_inc.884/whats_nearby.aspx
665,Kraus Carole Ltd,POINT (-73.99350190270265 40.75525430231709),330 W 38th St,-73.9935019027026,40.7552543023171,Art_Gallery,Learn more at :http://www.carolekraus.com/
666,Kraushaar Galleries,POINT (-73.9611544113061 40.77564019343842),74 E 79th St,-73.9611544113061,40.7756401934384,Art_Gallery,Learn more at :http://www.kraushaargalleries.com/
667,Kravets Wehby,POINT (-74.00604109296434 40.747108529879654),521 W 21st St,-74.0060410929643,40.7471085298796,Art_Gallery,Learn more at :http://www.kravetswehbygallery.com/
668,Kravets Wehby Gallery,POINT (-74.00627467608743 40.74707248993365),521 W 21st St,-74.0062746760874,40.7470724899337,Art_Gallery,Learn more at :http://www.kravetswehbygallery.com/
669,Krienke Kendra,POINT (-73.97094198879634 40.78367572050502),230 Central Park W,-73.9709419887963,40.783675720505,Art_Gallery,Learn more at :http://newyork.citysearch.com/profile/7169377/new_york_ny/krienke_kendra.html
670,L A Cotton,POINT (-73.97082633217697 40.763904879908004),645 Madison Ave,-73.970826332177,40.763904879908,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/l_a_cotton.1802/editorial_review.aspx
671,La Belle Epoque Vintage Posters Inc,POINT (-73.97835368272915 40.778385112403946),280 Columbus Ave,-73.9783536827291,40.7783851124039,Art_Gallery,Learn more at :http://www.la-belle-epoque.com/
672,Lally J J & Co,POINT (-73.9719328106951 40.762474585758326),41 E 57th St,-73.9719328106951,40.7624745857583,Art_Gallery,Learn more at :http://www.nyc.com/arts__attractions/lally_j_j__co.421/whats_nearby.aspx
673,Lamontage,POINT (-74.00587275253571 40.74995614887753),210 11th Ave,-74.0058727525357,40.7499561488775,Art_Gallery,Learn more at :http://www.lioramanne.com/index.php?cid=home
674,Landy Fine Art,POINT (-73.98517983706303 40.71492376014234),264 E Broadway,-73.985179837063,40.7149237601423,Art_Gallery,Learn more at :http://lohoguide.com/~lohoguid/app/site/landyfineart/index.php
675,Langotsky Gamba,POINT (-74.00861745382724 40.72708180065917),537 Greenwich St,-74.0086174538272,40.7270818006592,Art_Gallery,Learn more at :http://www.manta.com/coms2/dnbcompany_gksp3l
676,Lehman College - Art Gallery,POINT (-73.89291005670557 40.87458975046948),250 Bedford Park Blvd West,-73.8929100567056,40.8745897504695,Art_Gallery,Learn more at :http://www.lehman.cuny.edu/vpadvance/artgallery/gallery/
